player_id,season,week,team,position
00-0034893,2018,15,MIN,RB
00-0034893,2018,16,MIN,RB
00-0034893,2018,17,MIN,RB
00-0034894,2018,1,ATL,WR
00-0034894,2018,2,ATL,WR
00-0034894,2018,3,ATL,WR
00-0034894,2018,4,ATL,WR
00-0034894,2018,5,ATL,WR
00-0034894,2018,6,ATL,WR
00-0034894,2018,7,ATL,WR
00-0034894,2018,9,ATL,WR
00-0034894,2018,10,ATL,WR
00-0034894,2018,11,ATL,WR
00-0034894,2018,12,ATL,WR
00-0034894,2018,13,ATL,WR
00-0034894,2018,14,ATL,WR
00-0034894,2018,15,ATL,WR
00-0034894,2018,16,ATL,WR
00-0034894,2018,17,ATL,WR
00-0034900,2018,1,SF,RB
00-0034900,2018,2,SF,RB
00-0034900,2018,3,SF,RB
00-0034900,2018,4,SF,RB
00-0034900,2018,5,SF,RB
00-0034900,2018,6,SF,RB
00-0034900,2018,7,SF,RB
00-0034900,2018,8,SF,RB
00-0034900,2018,9,SF,RB
00-0034900,2018,10,SF,RB
00-0034900,2018,12,SF,RB
00-0034900,2018,13,SF,RB
00-0034900,2018,14,SF,RB
00-0034900,2018,15,SF,RB
00-0034900,2018,16,SF,RB
00-0034900,2018,17,SF,RB
00-0034901,2019,1,TB,WR
00-0034901,2019,2,TB,WR
00-0034901,2019,3,TB,WR
00-0034901,2019,4,TB,WR
00-0034901,2019,5,TB,WR
00-0034901,2019,6,TB,WR
00-0034901,2019,8,TB,WR
00-0034901,2019,9,TB,WR
00-0034901,2019,10,TB,WR
00-0034901,2019,11,TB,WR
00-0034901,2019,12,TB,WR
00-0034901,2019,13,TB,WR
00-0034901,2019,14,TB,WR
00-0034901,2019,15,TB,WR
00-0034901,2019,16,TB,WR
00-0034901,2019,17,TB,WR
00-0034901,2020,1,TB,WR
00-0034915,2019,1,CLE,WR
00-0034915,2019,2,CLE,WR
00-0034915,2019,3,CLE,WR
00-0034915,2019,4,CLE,WR
00-0034915,2019,5,CLE,WR
00-0034915,2019,6,CLE,WR
00-0034915,2019,8,CLE,WR
00-0034915,2019,9,CLE,WR
00-0034915,2019,10,CLE,WR
00-0034915,2019,11,CLE,WR
00-0034915,2019,12,CLE,WR
00-0034915,2019,13,CLE,WR
00-0034915,2019,14,CLE,WR
00-0034915,2019,15,CLE,WR
00-0034915,2019,16,CLE,WR
00-0034915,2019,17,CLE,WR
00-0034922,2019,1,CLE,WR
00-0034922,2019,2,CLE,WR
00-0034922,2019,3,CLE,WR
00-0034922,2019,4,TB,WR
00-0034922,2019,5,TB,WR
00-0034922,2019,6,TB,WR
00-0034922,2019,8,TB,WR
00-0034922,2019,9,TB,WR
00-0034922,2019,10,TB,WR
00-0034922,2019,11,TB,WR
00-0034922,2019,12,TB,WR
00-0034922,2019,13,TB,WR
00-0034922,2019,14,TB,WR
00-0034922,2019,15,TB,WR
00-0034922,2020,1,CAR,WR
00-0034922,2020,2,CAR,WR
00-0034922,2020,3,CAR,WR
00-0034922,2020,4,CAR,WR
00-0034922,2020,5,CAR,WR
00-0034922,2020,6,CAR,WR
00-0034922,2020,7,CAR,WR
00-0034922,2020,9,CAR,WR
00-0034922,2020,10,CAR,WR
00-0034922,2020,11,CAR,WR
00-0034922,2020,12,CAR,WR
00-0034922,2020,14,CAR,WR
00-0034922,2020,15,CAR,WR
00-0034922,2021,1,CAR,WR
00-0034922,2022,1,GB,WR
00-0034927,2019,1,MIA,WR
00-0034927,2019,2,MIA,WR
00-0034927,2019,3,MIA,WR
00-0034927,2019,4,MIA,WR
00-0034927,2019,6,MIA,WR
00-0034927,2019,7,MIA,WR
00-0034927,2019,8,MIA,WR
00-0034927,2019,9,MIA,WR
00-0034927,2019,10,MIA,WR
00-0034927,2019,11,MIA,WR
00-0034927,2019,12,MIA,WR
00-0034927,2019,13,MIA,WR
00-0034927,2019,14,MIA,WR
00-0034927,2019,15,MIA,WR
00-0034927,2019,16,MIA,WR
00-0034927,2019,17,MIA,WR
00-0034928,2020,9,WAS,WR
00-0034928,2020,10,WAS,WR
00-0034928,2022,2,PIT,WR
00-0034928,2022,3,PIT,WR
00-0034928,2022,4,PIT,WR
00-0034928,2022,5,PIT,WR
00-0034930,2019,1,DEN,WR
00-0034930,2019,2,DEN,WR
00-0034930,2019,3,DEN,WR
00-0034930,2019,4,DEN,WR
00-0034930,2019,5,DEN,WR
00-0034930,2019,6,DEN,WR
00-0034930,2019,7,DEN,WR
00-0034930,2019,8,DEN,WR
00-0034930,2019,9,DEN,WR
00-0034930,2019,11,DEN,WR
00-0034930,2019,12,DEN,WR
00-0034930,2019,13,DEN,WR
00-0034930,2019,14,DEN,WR
00-0034930,2019,15,DEN,WR
00-0034930,2019,16,DEN,WR
00-0034930,2019,17,DEN,WR
00-0034930,2020,1,DEN,WR
00-0034930,2020,2,DEN,WR
00-0034930,2020,3,DEN,WR
00-0034930,2020,4,DEN,WR
00-0034930,2020,6,DEN,WR
00-0034930,2020,7,DEN,WR
00-0034930,2020,8,DEN,WR
00-0034930,2020,9,DEN,WR
00-0034930,2020,10,DEN,WR
00-0034930,2020,11,DEN,WR
00-0034930,2020,12,DEN,WR
00-0034930,2020,13,DEN,WR
00-0034930,2020,14,DEN,WR
00-0034930,2020,15,DEN,WR
00-0034930,2020,16,DEN,WR
00-0034930,2020,17,DEN,WR
00-0034930,2022,6,DEN,WR
00-0034930,2022,7,DEN,WR
00-0034930,2022,8,DEN,WR
00-0034930,2022,10,DET,WR
00-0034930,2022,11,DET,WR
00-0034930,2022,12,DET,WR
00-0034930,2022,13,DET,WR
00-0034930,2022,14,DET,WR
00-0034930,2022,15,DET,WR
00-0034930,2022,16,DET,WR
00-0034930,2022,17,DET,WR
00-0034930,2022,18,DET,WR
00-0034930,2023,10,CLE,WR
00-0034932,2019,1,DEN,TE
00-0034932,2019,2,DEN,TE
00-0034932,2019,3,DEN,TE
00-0034932,2019,4,DEN,TE
00-0034932,2019,5,DEN,TE
00-0034932,2019,6,DEN,TE
00-0034932,2019,7,DEN,TE
00-0034932,2019,8,DEN,TE
00-0034932,2019,9,DEN,TE
00-0034932,2019,11,DEN,TE
00-0034932,2019,12,DEN,TE
00-0034932,2019,13,DEN,TE
00-0034932,2019,14,DEN,TE
00-0034932,2019,15,DEN,TE
00-0034932,2019,16,DEN,TE
00-0034932,2019,17,DEN,TE
00-0034932,2020,1,DEN,TE
00-0034932,2020,2,DEN,TE
00-0034932,2020,3,DEN,TE
00-0034932,2020,4,DEN,TE
00-0034932,2020,6,DEN,TE
00-0034932,2020,7,DEN,TE
00-0034932,2020,8,DEN,TE
00-0034932,2020,9,DEN,TE
00-0034932,2020,10,DEN,TE
00-0034932,2020,11,DEN,TE
00-0034932,2020,12,DEN,TE
00-0034932,2020,13,DEN,TE
00-0034932,2020,14,DEN,TE
00-0034932,2020,15,DEN,TE
00-0034932,2020,16,DEN,TE
00-0034932,2020,17,DEN,TE
00-0034932,2021,1,DEN,TE
00-0034932,2021,2,TEN,TE
00-0034932,2021,3,TEN,TE
00-0034932,2021,4,TEN,TE
00-0034932,2021,5,TEN,TE
00-0034932,2021,6,TEN,TE
00-0034932,2021,7,TEN,TE
00-0034932,2021,8,TEN,TE
00-0034932,2021,9,TEN,TE
00-0034932,2021,10,TEN,TE
00-0034932,2021,11,TEN,TE
00-0034932,2021,12,TEN,TE
00-0034932,2021,14,TEN,TE
00-0034932,2021,15,TEN,TE
00-0034932,2021,16,TEN,TE
00-0034932,2021,17,TEN,TE
00-0034932,2021,18,TEN,TE
00-0034935,2019,1,DEN,RB
00-0034935,2019,2,DEN,RB
00-0034935,2019,3,DEN,RB
00-0034935,2019,4,DEN,RB
00-0034935,2019,5,DEN,RB
00-0034935,2019,6,DEN,RB
00-0034935,2019,7,DEN,RB
00-0034935,2019,8,DEN,RB
00-0034935,2019,9,DEN,RB
00-0034935,2019,11,DEN,RB
00-0034935,2019,12,DEN,RB
00-0034935,2019,13,DEN,RB
00-0034935,2019,14,DEN,RB
00-0034935,2019,15,DEN,RB
00-0034935,2019,16,DEN,RB
00-0034935,2019,17,DEN,RB
00-0034943,2019,1,NO,WR
00-0034943,2019,2,NO,WR
00-0034943,2019,3,NO,WR
00-0034943,2019,4,NO,WR
00-0034943,2019,5,NO,WR
00-0034943,2019,6,NO,WR
00-0034943,2019,7,NO,WR
00-0034943,2019,8,NO,WR
00-0034943,2019,10,NO,WR
00-0034943,2019,11,NO,WR
00-0034943,2019,12,NO,WR
00-0034943,2019,13,NO,WR
00-0034943,2019,14,NO,WR
00-0034943,2019,15,NO,WR
00-0034943,2019,16,NO,WR
00-0034943,2019,17,NO,WR
00-0034943,2020,1,NO,WR
00-0034946,2019,1,DEN,RB
00-0034946,2019,2,DEN,RB
00-0034946,2019,3,DEN,RB
00-0034946,2019,4,DEN,RB
00-0034946,2019,5,DEN,RB
00-0034946,2019,6,DEN,RB
00-0034946,2019,7,DEN,RB
00-0034946,2019,8,DEN,RB
00-0034946,2019,9,DEN,RB
00-0034946,2019,11,DEN,RB
00-0034946,2019,12,DEN,RB
00-0034946,2019,13,DEN,RB
00-0034946,2019,14,DEN,RB
00-0034946,2019,15,DEN,RB
00-0034946,2019,16,DEN,RB
00-0034946,2019,17,NYG,RB
00-0034949,2019,1,DEN,WR
00-0034949,2019,2,DEN,WR
00-0034949,2019,3,DEN,WR
00-0034949,2019,4,DEN,WR
00-0034949,2019,5,DEN,WR
00-0034949,2019,6,DEN,WR
00-0034949,2019,7,DEN,WR
00-0034949,2019,8,DEN,WR
00-0034949,2019,9,DEN,WR
00-0034949,2019,11,DEN,WR
00-0034949,2019,12,DEN,WR
00-0034949,2019,13,DEN,WR
00-0034949,2019,14,DEN,WR
00-0034949,2019,15,DEN,WR
00-0034949,2019,16,DEN,WR
00-0034949,2019,17,DEN,WR
00-0034959,2019,1,DEN,TE
00-0034959,2019,2,DEN,TE
00-0034959,2019,3,DEN,TE
00-0034959,2019,4,DEN,TE
00-0034959,2019,5,DEN,TE
00-0034959,2019,6,DEN,TE
00-0034959,2019,7,DEN,TE
00-0034959,2019,8,DEN,TE
00-0034959,2019,9,DEN,TE
00-0034959,2019,11,DEN,TE
00-0034959,2019,12,DEN,TE
00-0034959,2019,16,DEN,RB
00-0034959,2019,17,DEN,RB
00-0034959,2021,1,DEN,TE
00-0034959,2021,2,DEN,TE
00-0034959,2021,3,DEN,TE
00-0034959,2021,4,DEN,TE
00-0034959,2021,5,DEN,TE
00-0034959,2021,6,DEN,TE
00-0034959,2021,7,DEN,TE
00-0034959,2021,8,DEN,TE
00-0034959,2021,9,DEN,TE
00-0034959,2021,10,DEN,TE
00-0034959,2021,12,DEN,TE
00-0034959,2021,13,DEN,TE
00-0034959,2021,14,DEN,TE
00-0034959,2021,15,DEN,TE
00-0034959,2021,16,DEN,TE
00-0034959,2021,17,DEN,TE
00-0034959,2021,18,DEN,TE
00-0034959,2022,1,DEN,TE
00-0034959,2022,2,DEN,TE
00-0034959,2022,3,DEN,TE
00-0034959,2022,4,DEN,TE
00-0034959,2022,5,DEN,TE
00-0034959,2022,6,DEN,TE
00-0034959,2022,7,DEN,TE
00-0034959,2022,8,DEN,TE
00-0034959,2022,10,DEN,TE
00-0034959,2022,11,DEN,TE
00-0034959,2022,12,DEN,TE
00-0034959,2022,13,DEN,TE
00-0034959,2022,14,DEN,TE
00-0034959,2022,15,DEN,TE
00-0034959,2022,16,DEN,TE
00-0034959,2022,17,DEN,TE
00-0034959,2022,18,DEN,TE
00-0034959,2023,1,HOU,TE
00-0034959,2023,2,HOU,RB
00-0034959,2023,3,HOU,RB
00-0034959,2023,4,HOU,RB
00-0034959,2023,5,HOU,RB
00-0034959,2023,6,HOU,RB
00-0034959,2023,8,HOU,RB
00-0034959,2023,9,HOU,RB
00-0034959,2023,10,HOU,RB
00-0034959,2023,11,HOU,RB
00-0034959,2023,12,HOU,RB
00-0034959,2023,13,HOU,RB
00-0034959,2023,14,HOU,RB
00-0034959,2023,15,HOU,RB
00-0034959,2023,16,HOU,RB
00-0034959,2024,2,GB,RB
00-0034959,2024,3,GB,RB
00-0034959,2024,4,GB,RB
00-0034959,2024,5,GB,RB
00-0034959,2024,6,GB,RB
00-0034959,2024,7,GB,RB
00-0034959,2024,8,GB,RB
00-0034959,2024,13,HOU,RB
00-0034959,2024,15,HOU,RB
00-0034959,2024,16,HOU,RB
00-0034960,2019,1,NE,WR
00-0034960,2019,2,NE,WR
00-0034960,2019,3,NE,WR
00-0034960,2019,4,NE,WR
00-0034960,2019,5,NE,WR
00-0034960,2019,6,NE,WR
00-0034960,2019,8,NE,WR
00-0034960,2019,11,NE,WR
00-0034960,2019,12,NE,WR
00-0034960,2019,13,NE,WR
00-0034960,2019,14,NE,WR
00-0034960,2019,15,NE,WR
00-0034960,2019,16,NE,WR
00-0034960,2019,17,NE,WR
00-0034960,2020,1,NE,WR
00-0034960,2020,2,NE,WR
00-0034960,2020,15,NE,WR
00-0034960,2020,16,NE,WR
00-0034960,2020,17,NE,WR
00-0034961,2019,1,NE,RB
00-0034961,2019,2,NE,RB
00-0034961,2019,3,DET,RB
00-0034961,2019,4,DET,RB
00-0034961,2019,6,DET,RB
00-0034961,2019,7,DET,RB
00-0034961,2019,8,DET,RB
00-0034961,2019,9,DET,RB
00-0034961,2019,10,DET,RB
00-0034961,2019,11,DET,RB
00-0034961,2019,12,DET,RB
00-0034961,2019,13,DET,RB
00-0034961,2019,14,DET,RB
00-0034961,2019,15,DET,RB
00-0034961,2019,16,DET,RB
00-0034961,2019,17,DET,RB
00-0034965,2019,1,NE,WR
00-0034965,2019,2,NE,WR
00-0034965,2019,3,NE,WR
00-0034965,2019,4,NE,WR
00-0034965,2019,5,NE,WR
00-0034965,2019,6,NE,WR
00-0034965,2019,7,NE,WR
00-0034965,2019,8,NE,WR
00-0034965,2019,9,NE,WR
00-0034965,2019,11,NE,WR
00-0034965,2019,12,NE,WR
00-0034965,2019,13,NE,WR
00-0034965,2019,14,NE,WR
00-0034965,2019,15,NE,WR
00-0034965,2019,16,NE,WR
00-0034965,2019,17,NE,WR
00-0034970,2020,14,MIN,TE
00-0034970,2020,15,MIN,TE
00-0034970,2024,7,HOU,TE
00-0034970,2024,8,HOU,TE
00-0034970,2024,9,HOU,TE
00-0034970,2024,10,HOU,TE
00-0034970,2024,11,HOU,TE
00-0034970,2024,12,HOU,TE
00-0034970,2024,13,HOU,TE
00-0034970,2024,15,HOU,TE
00-0034970,2024,16,HOU,TE
00-0034970,2024,17,HOU,TE
00-0034970,2024,18,HOU,TE
00-0034970,2025,1,HOU,TE
00-0034970,2025,2,HOU,TE
00-0034970,2025,3,HOU,TE
00-0034970,2025,4,HOU,TE
00-0034971,2019,1,SF,WR
00-0034971,2019,2,SF,WR
00-0034971,2019,3,SF,WR
00-0034971,2019,5,SF,WR
00-0034971,2019,6,SF,WR
00-0034971,2019,7,SF,WR
00-0034971,2019,8,SF,WR
00-0034971,2019,9,SF,WR
00-0034971,2019,10,SF,WR
00-0034971,2019,11,SF,WR
00-0034971,2019,12,SF,WR
00-0034971,2019,13,SF,WR
00-0034971,2019,14,SF,WR
00-0034971,2019,15,SF,WR
00-0034971,2019,16,SF,WR
00-0034971,2019,17,SF,WR
00-0034971,2020,1,SF,WR
00-0034971,2020,2,SF,WR
00-0034971,2020,3,SF,WR
00-0034971,2020,4,SF,WR
00-0034971,2020,5,SF,WR
00-0034971,2020,6,SF,WR
00-0034971,2020,7,SF,WR
00-0034971,2020,8,SF,WR
00-0034971,2020,9,SF,WR
00-0034971,2020,10,SF,WR
00-0034971,2020,12,SF,WR
00-0034971,2020,13,SF,WR
00-0034971,2020,14,SF,WR
00-0034971,2020,15,SF,WR
00-0034971,2020,16,SF,WR
00-0034971,2020,17,SF,WR
00-0034971,2021,1,SF,WR
00-0034971,2021,2,SF,WR
00-0034971,2021,3,SF,WR
00-0034971,2021,4,SF,WR
00-0034971,2021,5,SF,WR
00-0034971,2021,7,SF,WR
00-0034971,2021,8,SF,WR
00-0034971,2021,9,SF,WR
00-0034971,2021,10,SF,WR
00-0034971,2023,1,NE,WR
00-0034971,2023,2,NE,WR
00-0034971,2023,3,NE,WR
00-0034971,2023,4,NE,WR
00-0034971,2023,5,NE,WR
00-0034971,2023,6,NE,WR
00-0034971,2023,7,NE,WR
00-0034971,2023,8,NE,WR
00-0034971,2023,9,NE,WR
00-0034971,2023,10,NE,WR
00-0034971,2023,12,NE,WR
00-0034971,2023,13,NE,WR
00-0034971,2023,14,NE,WR
00-0034971,2023,15,NE,WR
00-0034971,2023,16,NE,WR
00-0034971,2023,17,NE,WR
00-0034971,2023,18,NE,WR
00-0034972,2025,1,MIA,RB
00-0034972,2025,2,MIA,RB
00-0034972,2025,3,MIA,RB
00-0034972,2025,4,MIA,RB
00-0034972,2025,5,MIA,RB
00-0034972,2025,6,MIA,RB
00-0034972,2025,7,MIA,RB
00-0034972,2025,8,MIA,RB
00-0034972,2025,9,MIA,RB
00-0034972,2025,10,MIA,RB
00-0034972,2025,11,MIA,RB
00-0034972,2025,13,MIA,RB
00-0034972,2025,14,MIA,RB
00-0034972,2025,15,MIA,RB
00-0034972,2025,16,MIA,RB
00-0034972,2025,17,MIA,RB
00-0034972,2025,18,MIA,RB
00-0034975,2019,1,BAL,RB
00-0034975,2019,12,BAL,RB
00-0034975,2019,13,BAL,RB
00-0034975,2019,14,BAL,RB
00-0034975,2019,15,BAL,RB
00-0034975,2020,3,BAL,RB
00-0034975,2020,4,BAL,RB
00-0034975,2020,5,BAL,RB
00-0034975,2020,6,BAL,RB
00-0034975,2020,8,BAL,RB
00-0034975,2020,9,BAL,RB
00-0034975,2020,16,BAL,RB
00-0034975,2020,17,BAL,RB
00-0034975,2021,1,BAL,RB
00-0034975,2021,2,BAL,RB
00-0034975,2021,3,BAL,RB
00-0034975,2021,4,BAL,RB
00-0034975,2021,5,BAL,RB
00-0034975,2021,6,BAL,RB
00-0034975,2021,7,BAL,RB
00-0034975,2021,9,BAL,RB
00-0034975,2021,10,BAL,RB
00-0034975,2021,11,BAL,RB
00-0034975,2021,12,BAL,RB
00-0034975,2021,13,BAL,RB
00-0034975,2021,14,BAL,RB
00-0034975,2021,15,BAL,RB
00-0034975,2021,16,BAL,RB
00-0034975,2021,17,BAL,RB
00-0034975,2021,18,BAL,RB
00-0034975,2023,3,BAL,RB
00-0034975,2023,4,BAL,RB
00-0034975,2023,5,BAL,RB
00-0034975,2023,6,BAL,RB
00-0034975,2023,7,BAL,RB
00-0034975,2025,14,BAL,RB
00-0034975,2025,15,BAL,RB
00-0034975,2025,16,BAL,RB
00-0034975,2025,17,BAL,RB
00-0034975,2025,18,BAL,RB
00-0034981,2023,1,NO,TE
00-0034981,2025,2,NO,TE
00-0034981,2025,3,NO,TE
00-0034981,2025,4,NO,TE
00-0034981,2025,5,NO,TE
00-0034983,2019,1,LV,WR
00-0034988,2019,1,SF,TE
00-0034988,2019,2,SF,TE
00-0034988,2019,3,NYG,TE
00-0034988,2019,4,NYG,TE
00-0034988,2019,5,NYG,TE
00-0034988,2019,6,NYG,TE
00-0034988,2020,1,NYG,TE
00-0034988,2021,1,NYG,TE
00-0034988,2021,2,NYG,TE
00-0034988,2021,3,NYG,TE
00-0034988,2023,1,WAS,TE
00-0034988,2023,2,WAS,TE
00-0034988,2023,3,WAS,TE
00-0034988,2023,4,WAS,TE
00-0034988,2023,5,WAS,TE
00-0034988,2023,6,WAS,TE
00-0034988,2023,7,WAS,TE
00-0034995,2019,1,GB,RB
00-0034995,2019,2,GB,RB
00-0034995,2019,3,GB,RB
00-0034995,2019,4,GB,RB
00-0034995,2019,5,GB,RB
00-0034995,2019,6,GB,RB
00-0034995,2019,7,GB,RB
00-0034995,2019,8,GB,RB
00-0034995,2019,9,GB,RB
00-0034995,2019,10,GB,RB
00-0034995,2019,12,GB,RB
00-0034995,2019,13,GB,RB
00-0034995,2019,14,GB,RB
00-0034995,2019,15,GB,RB
00-0034995,2019,16,GB,RB
00-0034995,2019,17,GB,RB
00-0034995,2020,1,GB,RB
00-0034995,2020,2,GB,RB
00-0034995,2020,3,GB,RB
00-0034995,2020,4,GB,RB
00-0034995,2020,6,GB,RB
00-0034995,2020,7,GB,RB
00-0034995,2020,8,GB,RB
00-0034995,2020,9,GB,RB
00-0034995,2020,10,GB,RB
00-0034995,2020,11,GB,RB
00-0034995,2020,12,GB,RB
00-0034995,2020,13,GB,RB
00-0034995,2020,14,GB,RB
00-0034995,2020,15,GB,RB
00-0034995,2020,16,GB,RB
00-0034995,2020,17,GB,RB
00-0034995,2021,2,NYG,RB
00-0034995,2021,3,NYG,RB
00-0034995,2021,9,NYG,RB
00-0034995,2021,10,CLE,RB
00-0034995,2021,11,CLE,RB
00-0034995,2021,12,CLE,RB
00-0034995,2021,15,MIA,RB
00-0034995,2021,16,MIA,RB
00-0034995,2021,17,MIA,RB
00-0034995,2021,18,CLE,RB
00-0035002,2019,1,MIN,WR
00-0035002,2019,2,MIN,WR
00-0035002,2019,3,MIN,WR
00-0035002,2019,4,MIN,WR
00-0035002,2019,5,MIN,WR
00-0035002,2019,6,MIN,WR
00-0035002,2019,7,MIN,WR
00-0035002,2019,8,MIN,WR
00-0035002,2019,9,MIN,WR
00-0035002,2019,10,MIN,WR
00-0035002,2019,11,MIN,WR
00-0035002,2019,13,MIN,WR
00-0035002,2019,14,MIN,WR
00-0035002,2019,15,MIN,WR
00-0035002,2019,16,MIN,WR
00-0035002,2019,17,MIN,WR
00-0035002,2020,1,MIN,WR
00-0035006,2021,1,MIN,WR
00-0035006,2021,2,MIN,WR
00-0035006,2021,3,MIN,WR
00-0035006,2021,4,MIN,WR
00-0035006,2021,5,MIN,WR
00-0035006,2021,6,MIN,WR
00-0035006,2021,8,MIN,WR
00-0035006,2021,9,MIN,WR
00-0035006,2021,10,MIN,WR
00-0035006,2021,11,MIN,WR
00-0035006,2021,12,MIN,WR
00-0035006,2021,13,MIN,WR
00-0035006,2021,14,MIN,WR
00-0035006,2021,15,MIN,WR
00-0035006,2021,16,MIN,WR
00-0035006,2021,17,MIN,WR
00-0035006,2021,18,MIN,WR
00-0035006,2022,1,MIN,WR
00-0035009,2019,1,NYG,TE
00-0035009,2019,2,NYG,TE
00-0035009,2019,3,NYG,TE
00-0035009,2019,4,NYG,TE
00-0035009,2019,5,NYG,TE
00-0035009,2019,6,NYG,TE
00-0035009,2019,7,NYG,TE
00-0035009,2019,8,NYG,TE
00-0035009,2019,9,NYG,TE
00-0035009,2019,10,NYG,TE
00-0035009,2019,12,NYG,TE
00-0035009,2019,13,NYG,TE
00-0035009,2019,14,NYG,TE
00-0035009,2019,15,NYG,TE
00-0035009,2019,16,NYG,TE
00-0035009,2019,17,NYG,TE
00-0035013,2019,1,NYG,RB
00-0035013,2019,2,NYG,RB
00-0035013,2019,3,NYG,RB
00-0035013,2019,4,NYG,RB
00-0035018,2019,1,NYG,WR
00-0035018,2019,2,NYG,WR
00-0035018,2019,3,NYG,WR
00-0035018,2019,4,NYG,WR
00-0035018,2019,5,NYG,WR
00-0035018,2019,6,NYG,WR
00-0035018,2019,7,NYG,WR
00-0035018,2019,8,NYG,WR
00-0035018,2019,9,NYG,WR
00-0035018,2019,10,NYG,WR
00-0035018,2019,12,NYG,WR
00-0035018,2019,13,NYG,WR
00-0035018,2019,14,NYG,WR
00-0035018,2019,15,NYG,WR
00-0035018,2019,16,CHI,WR
00-0035018,2019,17,CHI,WR
00-0035018,2020,1,CHI,WR
00-0035019,2019,1,NYG,WR
00-0035019,2019,2,NYG,WR
00-0035019,2019,3,NYG,WR
00-0035019,2019,4,NYG,WR
00-0035019,2019,5,NYG,WR
00-0035019,2019,6,NYG,WR
00-0035019,2019,7,NYG,WR
00-0035019,2019,8,NYG,WR
00-0035019,2019,9,NYG,WR
00-0035019,2019,10,NYG,WR
00-0035019,2019,12,NYG,WR
00-0035019,2019,13,NYG,WR
00-0035019,2019,14,NYG,WR
00-0035019,2019,15,NYG,WR
00-0035019,2019,16,NYG,WR
00-0035019,2019,17,NYG,WR
00-0035021,2019,1,IND,WR
00-0035021,2019,2,IND,WR
00-0035021,2019,3,IND,WR
00-0035021,2019,4,IND,WR
00-0035021,2019,5,IND,WR
00-0035021,2019,7,IND,WR
00-0035021,2019,8,IND,WR
00-0035021,2019,9,IND,WR
00-0035021,2019,10,IND,WR
00-0035021,2019,11,IND,WR
00-0035021,2019,12,IND,WR
00-0035021,2019,13,IND,WR
00-0035021,2019,14,IND,WR
00-0035021,2019,16,IND,WR
00-0035021,2019,17,IND,WR
00-0035021,2020,1,IND,WR
00-0035021,2020,2,IND,WR
00-0035021,2020,4,IND,WR
00-0035021,2020,5,IND,WR
00-0035021,2020,6,IND,WR
00-0035021,2020,8,IND,WR
00-0035021,2020,9,IND,WR
00-0035021,2020,11,IND,WR
00-0035021,2020,12,IND,WR
00-0035021,2020,13,IND,WR
00-0035021,2020,14,IND,WR
00-0035021,2020,15,IND,WR
00-0035021,2020,16,IND,WR
00-0035021,2021,2,IND,WR
00-0035021,2021,3,IND,WR
00-0035021,2021,4,IND,WR
00-0035021,2021,5,IND,WR
00-0035021,2021,8,IND,WR
00-0035021,2021,10,IND,WR
00-0035021,2021,17,IND,WR
00-0035021,2021,18,IND,WR
00-0035021,2023,1,IND,WR
00-0035021,2023,4,IND,WR
00-0035021,2023,5,IND,WR
00-0035021,2023,6,IND,WR
00-0035021,2023,7,IND,WR
00-0035021,2023,8,IND,WR
00-0035021,2023,9,IND,WR
00-0035021,2023,10,IND,WR
00-0035021,2023,12,IND,WR
00-0035021,2023,13,IND,WR
00-0035021,2023,14,IND,WR
00-0035021,2023,16,IND,WR
00-0035021,2023,17,IND,WR
00-0035021,2023,18,IND,WR
00-0035022,2019,1,IND,WR
00-0035022,2019,2,IND,WR
00-0035022,2019,3,IND,WR
00-0035022,2019,4,IND,WR
00-0035022,2019,5,IND,WR
00-0035022,2019,7,IND,WR
00-0035022,2019,8,SEA,WR
00-0035022,2019,9,SEA,WR
00-0035022,2019,10,SEA,WR
00-0035022,2019,12,SEA,WR
00-0035022,2019,13,SEA,WR
00-0035022,2019,14,SEA,WR
00-0035022,2019,15,SEA,WR
00-0035022,2019,16,SEA,WR
00-0035022,2019,17,SEA,WR
00-0035022,2020,1,SEA,WR
00-0035022,2020,13,SEA,WR
00-0035022,2022,9,SEA,WR
00-0035022,2022,10,SEA,WR
00-0035025,2019,1,IND,TE
00-0035025,2019,2,IND,TE
00-0035025,2019,3,IND,TE
00-0035025,2019,4,IND,TE
00-0035025,2019,5,IND,TE
00-0035025,2019,7,WAS,TE
00-0035025,2019,8,WAS,TE
00-0035025,2019,11,WAS,TE
00-0035025,2019,12,WAS,TE
00-0035025,2019,13,WAS,TE
00-0035025,2019,14,WAS,TE
00-0035025,2019,15,WAS,TE
00-0035025,2019,16,WAS,TE
00-0035025,2019,17,WAS,TE
00-0035025,2020,1,WAS,TE
00-0035025,2020,6,IND,TE
00-0035025,2020,8,IND,TE
00-0035025,2020,9,IND,TE
00-0035025,2020,10,IND,TE
00-0035025,2020,11,IND,TE
00-0035025,2020,12,IND,TE
00-0035025,2020,13,IND,TE
00-0035025,2020,16,MIN,TE
00-0035025,2020,17,MIN,TE
00-0035025,2021,1,MIN,TE
00-0035025,2021,2,MIN,TE
00-0035025,2021,3,MIN,TE
00-0035025,2021,4,MIN,TE
00-0035025,2021,5,MIN,TE
00-0035025,2021,6,MIN,TE
00-0035025,2021,8,MIN,TE
00-0035025,2021,9,MIN,TE
00-0035025,2021,10,MIN,TE
00-0035025,2021,11,MIN,TE
00-0035025,2021,12,MIN,TE
00-0035025,2021,13,MIN,TE
00-0035025,2021,14,MIN,TE
00-0035025,2021,15,MIN,TE
