position,season,window,actual_years,n_train_rows,weighting,model,mae,rmse,medae,r2,spearman,bias,n
QB,2025,10y,10,6508,exponential,C_gbm_mae,6.696774322451858,8.436117550530387,5.630452344695824,0.1376494264353234,0.447335325865164,-2.552677921913624,677
QB,2023,all,17,10811,n/a,existing_methodology,6.1917447909707155,7.581798474687118,5.559953975518123,0.2505175718987087,0.4942581124706159,0.7432869041431743,701
QB,2023,all,17,10811,none,B_gbm_huber,6.271002381118209,7.657052483095262,5.6031419222166505,0.23556558730315125,0.5190302044196391,-0.0127817345233355,701
QB,2023,all,17,10811,none,C_gbm_mae,5.946388983624362,7.349455803823741,5.238991426434988,0.2957492031715737,0.5231099410973826,-0.03406504555304663,701
QB,2023,all,17,10811,linear,B_gbm_huber,6.217786674005881,7.588159497053107,5.589265190239969,0.24925943389199756,0.5325570423392343,0.27801345466374844,701
QB,2023,all,17,10811,linear,C_gbm_mae,5.9285286520970555,7.356575633822206,5.2571280879706315,0.2943840477571331,0.5208687418155776,-0.267609289311408,701
QB,2023,all,17,10811,exponential,B_gbm_huber,6.195181180472509,7.559517713344001,5.7047504689484905,0.25491613308194006,0.524877828263318,0.25770534190444383,701
QB,2023,all,17,10811,exponential,C_gbm_mae,6.147551097621835,7.600906513459015,5.482278986100907,0.2467350430490992,0.4944516649690376,-1.1827729421497448,701
QB,2024,all,18,11512,n/a,existing_methodology,6.290747238773427,7.843269292779108,5.527790831641391,0.28063796572681876,0.5275096905096986,0.5818836455678642,702
QB,2024,all,18,11512,none,B_gbm_huber,6.619530133194146,8.18349286804598,5.900424186129328,0.21687574174432356,0.5275437606685202,-0.13248052390156007,702
QB,2024,all,18,11512,none,C_gbm_mae,6.025221943197747,7.638072864201921,5.031203664181281,0.31778564329386316,0.5477858669539238,0.05710597260764479,702
