player,position,season,week,actual_ppr,prediction,model,fold,training_window,weighting_strategy,p25,p50,p75,p90
00-0036971,QB,2023,15,14.7,20.28,baseline_rolling5,2023,all,none,,,,
00-0036971,QB,2023,16,9.3,22.8,baseline_rolling5,2023,all,none,,,,
00-0036971,QB,2023,18,16.2,18.22,baseline_rolling5,2023,all,none,,,,
00-0036972,QB,2023,1,24.1,12.56,baseline_rolling5,2023,all,none,,,,
00-0036972,QB,2023,2,13.7,15.919999999999998,baseline_rolling5,2023,all,none,,,,
00-0036972,QB,2023,3,13.3,17.56,baseline_rolling5,2023,all,none,,,,
00-0036972,QB,2023,4,0.7,16.72,baseline_rolling5,2023,all,none,,,,
00-0036972,QB,2023,5,-1.6,13.6,baseline_rolling5,2023,all,none,,,,
00-0036972,QB,2023,6,5.9,10.040000000000001,baseline_rolling5,2023,all,none,,,,
00-0036972,QB,2023,7,20.0,6.4,baseline_rolling5,2023,all,none,,,,
00-0036972,QB,2023,8,12.2,7.659999999999999,baseline_rolling5,2023,all,none,,,,
00-0036972,QB,2023,9,11.1,7.44,baseline_rolling5,2023,all,none,,,,
00-0036972,QB,2023,10,7.3,9.52,baseline_rolling5,2023,all,none,,,,
00-0036972,QB,2023,12,-0.4,11.3,baseline_rolling5,2023,all,none,,,,
00-0037013,QB,2023,1,8.2,10.78,baseline_rolling5,2023,all,none,,,,
00-0037013,QB,2023,2,8.4,9.14,baseline_rolling5,2023,all,none,,,,
00-0037013,QB,2023,3,6.4,8.7,baseline_rolling5,2023,all,none,,,,
00-0037013,QB,2023,4,19.2,8.84,baseline_rolling5,2023,all,none,,,,
00-0037013,QB,2023,5,8.6,8.8,baseline_rolling5,2023,all,none,,,,
00-0037013,QB,2023,6,10.9,10.16,baseline_rolling5,2023,all,none,,,,
00-0037013,QB,2023,8,12.1,10.7,baseline_rolling5,2023,all,none,,,,
00-0037013,QB,2023,9,7.2,11.440000000000001,baseline_rolling5,2023,all,none,,,,
00-0037013,QB,2023,10,13.9,11.599999999999998,baseline_rolling5,2023,all,none,,,,
00-0037013,QB,2023,11,6.7,10.540000000000001,baseline_rolling5,2023,all,none,,,,
00-0037013,QB,2023,14,19.2,10.16,baseline_rolling5,2023,all,none,,,,
00-0037013,QB,2023,15,-1.0,11.819999999999999,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,1,15.2,18.3,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,2,21.3,16.75,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,3,0.6,18.266666666666666,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,4,19.6,13.85,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,5,25.4,15.0,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,6,18.3,16.42,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,7,9.5,17.04,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,8,31.0,14.680000000000001,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,9,17.7,20.759999999999998,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,10,24.2,20.380000000000003,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,11,17.7,20.139999999999997,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,12,17.3,20.02,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,13,19.2,21.580000000000002,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,15,8.3,19.22,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,16,-1.8,17.339999999999996,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,17,6.7,12.14,baseline_rolling5,2023,all,none,,,,
00-0037077,QB,2023,18,7.4,9.94,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,1,16.8,15.620000000000001,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,2,14.7,15.560000000000002,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,3,20.3,14.540000000000001,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,4,21.3,12.02,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,5,26.1,14.4,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,6,7.7,19.84,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,7,12.8,18.020000000000003,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,8,18.3,17.64,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,10,23.8,17.240000000000002,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,11,26.7,17.740000000000002,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,12,10.5,17.86,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,13,29.5,18.419999999999998,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,14,21.4,21.759999999999998,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,15,25.7,22.380000000000003,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,16,2.4,22.759999999999998,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,17,17.6,17.9,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,20,15.5,19.32,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,21,17.5,16.52,baseline_rolling5,2023,all,none,,,,
00-0037834,QB,2023,22,15.4,15.74,baseline_rolling5,2023,all,none,,,,
00-0038102,QB,2023,1,9.7,10.08,baseline_rolling5,2023,all,none,,,,
00-0038102,QB,2023,2,10.3,9.36,baseline_rolling5,2023,all,none,,,,
00-0038102,QB,2023,3,18.5,11.1,baseline_rolling5,2023,all,none,,,,
00-0038102,QB,2023,4,3.5,12.26,baseline_rolling5,2023,all,none,,,,
00-0038102,QB,2023,5,12.4,10.78,baseline_rolling5,2023,all,none,,,,
00-0038102,QB,2023,7,15.2,10.879999999999999,baseline_rolling5,2023,all,none,,,,
00-0038102,QB,2023,8,3.9,11.98,baseline_rolling5,2023,all,none,,,,
00-0038102,QB,2023,9,10.3,10.7,baseline_rolling5,2023,all,none,,,,
00-0038102,QB,2023,10,6.6,9.059999999999999,baseline_rolling5,2023,all,none,,,,
00-0038102,QB,2023,11,5.1,9.68,baseline_rolling5,2023,all,none,,,,
00-0038102,QB,2023,12,11.6,8.22,baseline_rolling5,2023,all,none,,,,
00-0038102,QB,2023,13,3.1,7.5,baseline_rolling5,2023,all,none,,,,
00-0038108,QB,2023,4,2.3,9.924999999999999,baseline_rolling5,2023,all,none,,,,
00-0038108,QB,2023,5,0.9,8.4,baseline_rolling5,2023,all,none,,,,
00-0038108,QB,2023,10,-1.0,7.38,baseline_rolling5,2023,all,none,,,,
00-0038108,QB,2023,12,0.2,5.18,baseline_rolling5,2023,all,none,,,,
00-0038108,QB,2023,13,7.2,1.5399999999999998,baseline_rolling5,2023,all,none,,,,
00-0038108,QB,2023,14,20.9,1.92,baseline_rolling5,2023,all,none,,,,
00-0038108,QB,2023,15,9.4,5.64,baseline_rolling5,2023,all,none,,,,
00-0038108,QB,2023,16,16.4,7.340000000000001,baseline_rolling5,2023,all,none,,,,
00-0038108,QB,2023,17,12.1,10.82,baseline_rolling5,2023,all,none,,,,
00-0038108,QB,2023,18,0.8,13.2,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,1,8.9,9.7,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,2,21.4,9.540000000000001,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,3,6.3,12.28,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,4,6.2,11.64,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,5,26.2,11.74,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,6,16.1,13.8,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,7,17.8,15.24,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,8,3.4,14.52,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,10,8.7,13.940000000000001,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,12,9.7,14.440000000000001,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,13,8.8,11.139999999999999,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,14,25.4,9.68,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,15,7.9,11.2,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,17,-1.3,12.1,baseline_rolling5,2023,all,none,,,,
00-0038122,QB,2023,18,15.6,10.1,baseline_rolling5,2023,all,none,,,,
00-0038128,QB,2023,3,0.0,3.62,baseline_rolling5,2023,all,none,,,,
00-0038128,QB,2023,6,4.7,2.1800000000000006,baseline_rolling5,2023,all,none,,,,
00-0038128,QB,2023,8,-1.6,3.6,baseline_rolling5,2023,all,none,,,,
00-0038416,QB,2023,6,5.7,,baseline_rolling5,2023,all,none,,,,
00-0038416,QB,2023,7,12.9,5.7,baseline_rolling5,2023,all,none,,,,
00-0038416,QB,2023,8,11.2,9.3,baseline_rolling5,2023,all,none,,,,
00-0038416,QB,2023,9,15.8,9.933333333333332,baseline_rolling5,2023,all,none,,,,
00-0038416,QB,2023,10,7.7,11.4,baseline_rolling5,2023,all,none,,,,
00-0038476,QB,2023,8,7.2,,baseline_rolling5,2023,all,none,,,,
00-0038476,QB,2023,9,8.7,7.2,baseline_rolling5,2023,all,none,,,,
00-0038476,QB,2023,10,13.5,7.949999999999999,baseline_rolling5,2023,all,none,,,,
00-0038476,QB,2023,11,22.5,9.799999999999999,baseline_rolling5,2023,all,none,,,,
00-0038476,QB,2023,12,10.2,12.975,baseline_rolling5,2023,all,none,,,,
00-0038476,QB,2023,14,17.4,12.419999999999998,baseline_rolling5,2023,all,none,,,,
00-0038476,QB,2023,15,10.7,14.459999999999999,baseline_rolling5,2023,all,none,,,,
00-0038476,QB,2023,16,2.7,14.86,baseline_rolling5,2023,all,none,,,,
00-0038476,QB,2023,18,0.6,12.7,baseline_rolling5,2023,all,none,,,,
00-0038579,QB,2023,4,9.8,,baseline_rolling5,2023,all,none,,,,
00-0038579,QB,2023,7,5.0,9.8,baseline_rolling5,2023,all,none,,,,
00-0038579,QB,2023,9,8.4,7.4,baseline_rolling5,2023,all,none,,,,
00-0038579,QB,2023,10,8.4,7.733333333333334,baseline_rolling5,2023,all,none,,,,
00-0038579,QB,2023,11,9.1,7.9,baseline_rolling5,2023,all,none,,,,
00-0038579,QB,2023,12,13.9,8.14,baseline_rolling5,2023,all,none,,,,
00-0038579,QB,2023,14,5.0,8.959999999999999,baseline_rolling5,2023,all,none,,,,
00-0038579,QB,2023,15,25.9,8.959999999999999,baseline_rolling5,2023,all,none,,,,
00-0038579,QB,2023,16,2.1,12.459999999999999,baseline_rolling5,2023,all,none,,,,
00-0038579,QB,2023,17,20.3,11.2,baseline_rolling5,2023,all,none,,,,
00-0038579,QB,2023,18,17.9,13.440000000000001,baseline_rolling5,2023,all,none,,,,
00-0038582,QB,2023,7,0.2,,baseline_rolling5,2023,all,none,,,,
00-0038582,QB,2023,9,-0.9,0.2,baseline_rolling5,2023,all,none,,,,
00-0038582,QB,2023,10,6.1,-0.35,baseline_rolling5,2023,all,none,,,,
00-0038582,QB,2023,12,2.0,1.7999999999999998,baseline_rolling5,2023,all,none,,,,
00-0038582,QB,2023,15,0.0,1.8499999999999999,baseline_rolling5,2023,all,none,,,,
00-0038582,QB,2023,17,0.0,1.48,baseline_rolling5,2023,all,none,,,,
00-0038582,QB,2023,18,0.1,1.44,baseline_rolling5,2023,all,none,,,,
00-0038583,QB,2023,3,0.0,,baseline_rolling5,2023,all,none,,,,
00-0038583,QB,2023,4,1.2,0.0,baseline_rolling5,2023,all,none,,,,
00-0038583,QB,2023,8,0.4,0.6,baseline_rolling5,2023,all,none,,,,
00-0038583,QB,2023,11,6.6,0.5333333333333333,baseline_rolling5,2023,all,none,,,,
00-0038583,QB,2023,12,11.5,2.05,baseline_rolling5,2023,all,none,,,,
00-0038583,QB,2023,14,0.5,3.94,baseline_rolling5,2023,all,none,,,,
00-0038583,QB,2023,15,0.2,4.04,baseline_rolling5,2023,all,none,,,,
00-0038583,QB,2023,16,1.7,3.84,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,1,7.5,,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,2,13.5,7.5,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,4,7.2,10.5,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,5,18.3,9.4,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,6,12.7,11.625,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,8,14.5,11.84,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,9,9.0,13.24,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,10,9.2,12.34,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,11,5.2,12.739999999999998,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,12,8.1,10.120000000000001,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,13,7.1,9.2,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,14,7.5,7.720000000000001,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,15,7.6,7.42,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,16,22.2,7.1,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,17,2.7,10.5,baseline_rolling5,2023,all,none,,,,
00-0039150,QB,2023,18,4.2,9.42,baseline_rolling5,2023,all,none,,,,
00-0039152,QB,2023,8,26.6,,baseline_rolling5,2023,all,none,,,,
00-0039152,QB,2023,9,8.7,26.6,baseline_rolling5,2023,all,none,,,,
00-0039152,QB,2023,10,6.0,17.65,baseline_rolling5,2023,all,none,,,,
00-0039152,QB,2023,11,12.5,13.766666666666666,baseline_rolling5,2023,all,none,,,,
00-0039152,QB,2023,12,7.1,13.45,baseline_rolling5,2023,all,none,,,,
00-0039152,QB,2023,13,11.5,12.18,baseline_rolling5,2023,all,none,,,,
00-0039152,QB,2023,14,16.6,9.16,baseline_rolling5,2023,all,none,,,,
00-0039152,QB,2023,15,14.5,10.739999999999998,baseline_rolling5,2023,all,none,,,,
00-0039152,QB,2023,17,-1.4,12.440000000000001,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,1,10.7,,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,2,21.5,10.7,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,3,20.6,16.1,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,4,21.8,17.599999999999998,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,5,14.2,18.65,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,6,14.2,17.759999999999998,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,8,12.9,18.46,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,9,40.8,16.740000000000002,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,10,19.0,20.78,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,11,15.3,20.22,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,12,30.9,20.44,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,13,16.1,23.779999999999998,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,14,3.6,24.419999999999998,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,17,12.9,16.98,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,18,20.6,15.760000000000002,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,19,23.1,16.82,baseline_rolling5,2023,all,none,,,,
00-0039163,QB,2023,20,7.9,15.260000000000002,baseline_rolling5,2023,all,none,,,,
00-0039164,QB,2023,1,20.9,,baseline_rolling5,2023,all,none,,,,
00-0039164,QB,2023,2,17.7,20.9,baseline_rolling5,2023,all,none,,,,
00-0039164,QB,2023,4,29.6,19.299999999999997,baseline_rolling5,2023,all,none,,,,
00-0039164,QB,2023,5,4.4,22.733333333333334,baseline_rolling5,2023,all,none,,,,
00-0023459,QB,2023,1,0.0,13.076459753177382,baseline_position_role,2023,all,none,,,,
00-0026158,QB,2023,13,16.2,13.073001414927486,baseline_position_role,2023,all,none,,,,
00-0026158,QB,2023,14,20.3,13.071694287729194,baseline_position_role,2023,all,none,,,,
00-0026158,QB,2023,15,16.9,13.06982955543841,baseline_position_role,2023,all,none,,,,
00-0026158,QB,2023,16,24.8,13.064502012952914,baseline_position_role,2023,all,none,,,,
00-0026158,QB,2023,17,22.7,13.068050588748365,baseline_position_role,2023,all,none,,,,
00-0026158,QB,2023,19,13.6,13.05996190146333,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,1,14.5,13.07525554839304,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,2,14.0,13.067939071389246,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,3,11.5,13.080190232302908,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,4,16.2,13.078024781341107,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,5,16.9,13.074351061898712,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,6,13.2,13.072745364088648,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,7,14.0,13.065822214208438,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,8,11.4,13.06915677813736,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,11,9.7,13.072298379918108,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,12,23.4,13.07257076936729,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,13,23.0,13.073277920240518,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,14,23.7,13.072331423534598,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,15,18.5,13.070166037072829,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,16,20.7,13.065529010238906,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,17,12.6,13.068890633176347,baseline_position_role,2023,all,none,,,,
00-0026498,QB,2023,19,22.7,13.060008658008659,baseline_position_role,2023,all,none,,,,
00-0026625,QB,2023,1,0.0,13.075386740331492,baseline_position_role,2023,all,none,,,,
00-0026625,QB,2023,6,3.8,13.072756874095512,baseline_position_role,2023,all,none,,,,
00-0026625,QB,2023,7,1.2,13.065906427476788,baseline_position_role,2023,all,none,,,,
00-0027948,QB,2023,3,-2.9,13.080045724737081,baseline_position_role,2023,all,none,,,,
00-0027948,QB,2023,18,8.8,13.065846875814723,baseline_position_role,2023,all,none,,,,
00-0027973,QB,2023,2,0.0,13.068024589411872,baseline_position_role,2023,all,none,,,,
00-0027973,QB,2023,3,23.5,13.078584491587417,baseline_position_role,2023,all,none,,,,
00-0027973,QB,2023,5,0.1,13.0746982484799,baseline_position_role,2023,all,none,,,,
00-0028118,QB,2023,1,0.2,13.0741828560906,baseline_position_role,2023,all,none,,,,
00-0028118,QB,2023,3,0.2,13.07953735027887,baseline_position_role,2023,all,none,,,,
00-0028118,QB,2023,4,0.0,13.078309191946799,baseline_position_role,2023,all,none,,,,
00-0028118,QB,2023,5,4.8,13.073520871143376,baseline_position_role,2023,all,none,,,,
00-0028118,QB,2023,6,10.4,13.071918241837752,baseline_position_role,2023,all,none,,,,
00-0028118,QB,2023,7,21.7,13.064836848747069,baseline_position_role,2023,all,none,,,,
00-0028118,QB,2023,8,3.6,13.069006741573034,baseline_position_role,2023,all,none,,,,
00-0028118,QB,2023,15,0.5,13.07064300773015,baseline_position_role,2023,all,none,,,,
00-0028118,QB,2023,16,9.4,13.066197059852993,baseline_position_role,2023,all,none,,,,
00-0028118,QB,2023,17,18.8,13.068849742740037,baseline_position_role,2023,all,none,,,,
00-0028118,QB,2023,18,17.7,13.06547619047619,baseline_position_role,2023,all,none,,,,
00-0028986,QB,2023,15,11.3,13.069538866930172,baseline_position_role,2023,all,none,,,,
00-0028986,QB,2023,16,-1.5,13.065876279639513,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,1,15.2,13.072997606334008,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,2,25.9,13.066825688073394,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,3,14.2,13.078359846407022,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,4,22.2,13.077117872107852,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,5,18.7,13.072770166046638,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,6,6.9,13.071676614215953,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,7,13.9,13.065615141955837,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,8,17.6,13.068155671400323,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,10,18.7,13.07542872454448,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,11,14.5,13.071998219848687,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,12,16.8,13.07348713398403,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,13,15.8,13.074155614500443,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,14,15.5,13.073268112109993,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,15,17.5,13.06938345336378,baseline_position_role,2023,all,none,,,,
00-0029263,QB,2023,16,23.5,13.064601924759405,baseline_position_role,2023,all,none,,,,
00-0029604,QB,2023,1,16.5,13.073193408818927,baseline_position_role,2023,all,none,,,,
00-0029604,QB,2023,2,28.6,13.068002935510503,baseline_position_role,2023,all,none,,,,
00-0029604,QB,2023,3,25.7,13.078462382301854,baseline_position_role,2023,all,none,,,,
00-0029604,QB,2023,4,9.6,13.077948811367154,baseline_position_role,2023,all,none,,,,
00-0029604,QB,2023,5,19.9,13.073280711304664,baseline_position_role,2023,all,none,,,,
00-0029604,QB,2023,6,8.7,13.07111854598065,baseline_position_role,2023,all,none,,,,
00-0029604,QB,2023,7,21.0,13.06569033886085,baseline_position_role,2023,all,none,,,,
00-0029604,QB,2023,8,19.9,13.068562954974386,baseline_position_role,2023,all,none,,,,
00-0029701,QB,2023,1,2.4,13.0735088365243,baseline_position_role,2023,all,none,,,,
00-0029701,QB,2023,2,21.0,13.069427627958172,baseline_position_role,2023,all,none,,,,
00-0029701,QB,2023,3,4.2,13.07961608775137,baseline_position_role,2023,all,none,,,,
00-0029701,QB,2023,4,12.7,13.077632058287795,baseline_position_role,2023,all,none,,,,
00-0029701,QB,2023,5,9.8,13.073900027215823,baseline_position_role,2023,all,none,,,,
00-0029701,QB,2023,6,1.0,13.070723327305608,baseline_position_role,2023,all,none,,,,
00-0029701,QB,2023,16,9.8,13.065514828099028,baseline_position_role,2023,all,none,,,,
00-0029701,QB,2023,17,6.7,13.069349494244854,baseline_position_role,2023,all,none,,,,
00-0029701,QB,2023,18,12.4,13.065878877400296,baseline_position_role,2023,all,none,,,,
00-0030533,QB,2023,17,-0.3,13.068794140727178,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,1,9.1,13.072526461113668,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,2,23.1,13.070155003210125,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,3,15.4,13.078804496846724,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,4,9.2,13.077597668700482,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,6,11.0,13.069632040502668,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,7,13.8,13.066405334775164,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,8,13.9,13.069176851186196,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,9,2.7,13.073566821927624,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,10,24.1,13.075931052960616,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,11,13.2,13.072125311498754,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,12,7.3,13.073817762399077,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,13,30.0,13.074396605074707,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,16,17.3,13.065229181245627,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,17,16.9,13.067628596338274,baseline_position_role,2023,all,none,,,,
00-0030565,QB,2023,18,20.4,13.065821025195483,baseline_position_role,2023,all,none,,,,
00-0031237,QB,2023,5,-0.2,13.0736030478955,baseline_position_role,2023,all,none,,,,
00-0031280,QB,2023,1,14.6,13.072160868764955,baseline_position_role,2023,all,none,,,,
00-0031280,QB,2023,2,6.7,13.071074834922964,baseline_position_role,2023,all,none,,,,
00-0031280,QB,2023,3,8.1,13.079016633156645,baseline_position_role,2023,all,none,,,,
00-0031280,QB,2023,4,3.2,13.077244582043342,baseline_position_role,2023,all,none,,,,
