team,season,week,position,slot,slot_rank,player_id,depth_chart_rank,snap_share_s2d
TEN,2014,13,WR,WR4,4,00-0024297,2.0,0.1288207809038753
TEN,2014,13,WR,WR5,5,00-0028045,2.0,
TEN,2014,14,QB,QB1,1,00-0031266,1.0,0.7781137992831542
TEN,2014,14,QB,QB2,2,00-0027946,2.0,0.7841555977229602
TEN,2014,14,RB,RB1,1,00-0031413,1.0,0.4075599647681499
TEN,2014,14,RB,RB2,2,00-0027651,1.0,0.306218409922822
TEN,2014,14,RB,RB3,3,00-0024332,1.0,0.1755912655905
TEN,2014,14,RB,RB4,4,00-0026899,2.0,0.1665564766620063
TEN,2014,14,TE,TE1,1,00-0024389,1.0,0.7904712404733949
TEN,2014,14,TE,TE2,2,00-0025701,1.0,0.16575673202359859
TEN,2014,14,TE,TE3,3,00-0027069,2.0,0.2565845261092104
TEN,2014,14,WR,WR1,1,00-0029708,1.0,0.8111709082033111
TEN,2014,14,WR,WR2,2,00-0023367,1.0,0.741948841731204
TEN,2014,14,WR,WR3,3,00-0024297,2.0,0.1610964685167244
TEN,2014,14,WR,WR4,4,00-0028045,2.0,
TEN,2014,15,QB,QB1,1,00-0031266,1.0,0.7679399067747232
TEN,2014,15,QB,QB2,2,00-0027946,2.0,0.7023135728151105
TEN,2014,15,RB,RB1,1,00-0031413,1.0,0.40803943697431344
TEN,2014,15,RB,RB2,2,00-0027651,1.0,0.28788411714189716
TEN,2014,15,RB,RB3,3,00-0024332,1.0,0.20452456346284884
TEN,2014,15,RB,RB4,4,00-0026899,2.0,0.1665564766620063
TEN,2014,15,TE,TE1,1,00-0024389,1.0,0.8050584072155544
TEN,2014,15,TE,TE2,2,00-0025701,1.0,0.16575673202359859
TEN,2014,15,TE,TE3,3,00-0027069,2.0,0.23609848729139285
TEN,2014,15,WR,WR1,1,00-0029708,1.0,0.8111709082033111
TEN,2014,15,WR,WR2,2,00-0023367,1.0,0.760472670881854
TEN,2014,15,WR,WR3,3,00-0028045,2.0,0.8103448275862069
TEN,2014,15,WR,WR4,4,00-0024297,2.0,0.21766994971835568
TEN,2014,16,QB,QB1,1,00-0024296,1.0,0.808578431372549
TEN,2014,16,QB,QB2,2,00-0031266,1.0,0.7679399067747232
TEN,2014,16,RB,RB1,1,00-0031413,1.0,0.39149880492152633
TEN,2014,16,RB,RB2,2,00-0024332,1.0,0.21512575010625876
TEN,2014,16,RB,RB3,3,00-0026899,2.0,0.1835005402809683
TEN,2014,16,RB,RB4,4,00-0030789,3.0,0.05347326336831584
TEN,2014,16,TE,TE1,1,00-0024389,1.0,0.8132665840360774
TEN,2014,16,TE,TE2,2,00-0025701,1.0,0.16575673202359859
TEN,2014,16,TE,TE3,3,00-0027069,2.0,0.2373622611739935
TEN,2014,16,WR,WR1,1,00-0029708,1.0,0.8111709082033111
TEN,2014,16,WR,WR2,2,00-0023367,1.0,0.7702288246423938
TEN,2014,16,WR,WR3,3,00-0028045,2.0,0.5889959432048681
TEN,2014,16,WR,WR4,4,00-0024297,2.0,0.27250024742754875
TEN,2014,16,WR,WR5,5,00-0030162,3.0,
TEN,2014,17,QB,QB1,1,00-0031266,1.0,0.7679399067747232
TEN,2014,17,QB,QB2,2,00-0024296,2.0,0.8404820261437909
TEN,2014,17,RB,RB1,1,00-0031413,1.0,0.38828445673272804
TEN,2014,17,RB,RB2,2,00-0024332,1.0,0.2306347797011649
TEN,2014,17,RB,RB3,3,00-0026899,2.0,0.18562176391427068
TEN,2014,17,RB,RB4,4,00-0030789,3.0,0.05347326336831584
TEN,2014,17,TE,TE1,1,00-0024389,1.0,0.8234063909332873
TEN,2014,17,TE,TE2,2,00-0025701,1.0,0.16575673202359859
TEN,2014,17,TE,TE3,3,00-0027069,2.0,0.22628854040451887
TEN,2014,17,WR,WR1,1,00-0029708,1.0,0.7969935823139634
TEN,2014,17,WR,WR2,2,00-0023367,1.0,0.7795767537458362
TEN,2014,17,WR,WR3,3,00-0028045,2.0,0.5070918228330962
TEN,2014,17,WR,WR4,4,00-0024297,2.0,0.29711963391745344
TEN,2014,17,WR,WR5,5,00-0030162,3.0,0.029850746268656716
TEN,2015,1,QB,QB1,1,00-0032268,1.0,
TEN,2015,1,QB,QB2,2,00-0031266,2.0,
TEN,2015,1,RB,RB1,1,00-0027651,1.0,
TEN,2015,1,RB,RB2,2,00-0030789,1.0,
TEN,2015,1,RB,RB3,3,00-0031413,1.0,
TEN,2015,1,RB,RB4,4,00-0032130,2.0,
TEN,2015,1,TE,TE1,1,00-0024268,1.0,
TEN,2015,1,TE,TE2,2,00-0024389,1.0,
TEN,2015,1,TE,TE3,3,00-0026225,2.0,
TEN,2015,1,WR,WR1,1,00-0026224,1.0,
TEN,2015,1,WR,WR2,2,00-0029708,1.0,
TEN,2015,1,WR,WR3,3,00-0030521,2.0,
TEN,2015,1,WR,WR4,4,00-0032218,2.0,
TEN,2015,2,QB,QB1,1,00-0032268,1.0,0.8035714285714286
TEN,2015,2,QB,QB2,2,00-0031266,2.0,0.19642857142857142
TEN,2015,2,RB,RB1,1,00-0031413,1.0,0.39285714285714285
TEN,2015,2,RB,RB2,2,00-0027651,1.0,0.25
TEN,2015,2,RB,RB3,3,00-0030789,1.0,
TEN,2015,2,RB,RB4,4,00-0032130,2.0,
TEN,2015,2,TE,TE1,1,00-0024389,1.0,0.6071428571428571
TEN,2015,2,TE,TE2,2,00-0024268,1.0,0.5178571428571429
TEN,2015,2,TE,TE3,3,00-0026225,2.0,0.6964285714285714
TEN,2015,2,WR,WR1,1,00-0026224,1.0,0.5
TEN,2015,2,WR,WR2,2,00-0029708,1.0,0.42857142857142855
TEN,2015,2,WR,WR3,3,00-0030521,2.0,0.5535714285714286
TEN,2015,2,WR,WR4,4,00-0032218,2.0,0.16071428571428573
TEN,2015,3,QB,QB1,1,00-0032268,1.0,0.9017857142857143
TEN,2015,3,QB,QB2,2,00-0031266,2.0,0.19642857142857142
TEN,2015,3,RB,RB1,1,00-0027651,1.0,0.41875
TEN,2015,3,RB,RB2,2,00-0031413,1.0,0.39642857142857146
TEN,2015,3,RB,RB3,3,00-0030789,1.0,
TEN,2015,3,RB,RB4,4,00-0032130,2.0,0.1
TEN,2015,3,TE,TE1,1,00-0024389,1.0,0.6071428571428571
TEN,2015,3,TE,TE2,2,00-0024268,1.0,0.5526785714285715
TEN,2015,3,TE,TE3,3,00-0026225,2.0,0.5357142857142857
TEN,2015,3,WR,WR1,1,00-0026224,1.0,0.675
TEN,2015,3,WR,WR2,2,00-0029708,1.0,0.6142857142857143
TEN,2015,3,WR,WR3,3,00-0030521,2.0,0.5517857142857143
TEN,2015,3,WR,WR4,4,00-0032218,2.0,0.16160714285714287
TEN,2015,5,QB,QB1,1,00-0032268,1.0,0.9345238095238096
TEN,2015,5,QB,QB2,2,00-0031266,2.0,0.19642857142857142
TEN,2015,5,RB,RB1,1,00-0027651,1.0,0.4231995884773663
TEN,2015,5,RB,RB2,2,00-0031413,1.0,0.3424750146972369
TEN,2015,5,RB,RB3,3,00-0030789,1.0,0.2716049382716049
TEN,2015,5,RB,RB4,4,00-0032130,2.0,0.1
TEN,2015,5,TE,TE1,1,00-0024389,1.0,0.5628306878306878
TEN,2015,5,TE,TE2,2,00-0024268,1.0,0.5536375661375662
TEN,2015,5,TE,TE3,3,00-0026225,2.0,0.5299823633156966
TEN,2015,5,WR,WR1,1,00-0026224,1.0,0.6886831275720166
TEN,2015,5,WR,WR2,2,00-0029708,1.0,0.6564373897707231
TEN,2015,5,WR,WR3,3,00-0030521,2.0,0.5118900646678425
TEN,2015,5,WR,WR4,4,00-0032218,2.0,0.16535126396237507
TEN,2015,6,QB,QB1,1,00-0032268,1.0,0.9508928571428572
TEN,2015,6,QB,QB2,2,00-0031266,2.0,0.19642857142857142
TEN,2015,6,RB,RB1,1,00-0027651,1.0,0.42609534353193773
TEN,2015,6,RB,RB2,2,00-0031413,1.0,0.340189594356261
TEN,2015,6,RB,RB3,3,00-0030789,1.0,0.2662372517444981
TEN,2015,6,RB,RB4,4,00-0032130,2.0,0.1
TEN,2015,6,TE,TE1,1,00-0024389,1.0,0.6119354343992025
TEN,2015,6,TE,TE2,2,00-0024268,1.0,0.5601557108350587
TEN,2015,6,TE,TE3,3,00-0026225,2.0,0.49531285944329423
TEN,2015,6,WR,WR1,1,00-0029708,1.0,0.6807338394294916
TEN,2015,6,WR,WR2,2,00-0026224,1.0,0.6614398819108964
TEN,2015,6,WR,WR3,3,00-0030521,2.0,0.5288450847327659
TEN,2015,6,WR,WR4,4,00-0032218,2.0,0.18923083927612913
TEN,2015,7,QB,QB1,1,00-0032268,1.0,0.9317287784679088
TEN,2015,7,QB,QB2,2,00-0031266,2.0,0.17067805383022774
TEN,2015,7,RB,RB1,1,00-0027651,1.0,0.42203569511540523
TEN,2015,7,RB,RB2,2,00-0031413,1.0,0.3243255885284871
TEN,2015,7,RB,RB3,3,00-0030789,1.0,0.3079262837716944
TEN,2015,7,RB,RB4,4,00-0032130,2.0,0.1
TEN,2015,7,TE,TE1,1,00-0024389,1.0,0.643734184495054
TEN,2015,7,TE,TE2,2,00-0024268,1.0,0.5263854382332643
TEN,2015,7,TE,TE3,3,00-0026225,2.0,0.44842420059811366
TEN,2015,7,WR,WR1,1,00-0029708,1.0,0.7156015642972164
TEN,2015,7,WR,WR2,2,00-0026224,1.0,0.6334997316156736
TEN,2015,7,WR,WR3,3,00-0030521,2.0,0.5564094011195461
TEN,2015,7,WR,WR4,4,00-0032218,2.0,0.23544264243539606
TEN,2015,7,WR,WR5,5,00-0030162,3.0,
TEN,2015,8,QB,QB1,1,00-0032268,1.0,0.9317287784679088
TEN,2015,8,QB,QB2,2,00-0031266,2.0,0.4471187025534851
TEN,2015,8,RB,RB1,1,00-0027651,1.0,0.4720667829665414
TEN,2015,8,RB,RB2,2,00-0030789,1.0,0.3096484165324745
TEN,2015,8,RB,RB3,3,00-0031413,1.0,0.27644416327991206
TEN,2015,8,RB,RB4,4,00-0032130,2.0,0.1
TEN,2015,8,TE,TE1,1,00-0024389,1.0,0.6594317920404877
TEN,2015,8,TE,TE2,2,00-0024268,1.0,0.5065557664289548
TEN,2015,8,TE,TE3,3,00-0026225,2.0,0.4168967103749712
TEN,2015,8,WR,WR1,1,00-0029708,1.0,0.7197914270378037
TEN,2015,8,WR,WR2,2,00-0026224,1.0,0.6334997316156736
TEN,2015,8,WR,WR3,3,00-0030521,2.0,0.6210819083403625
TEN,2015,8,WR,WR4,4,00-0032218,2.0,0.30731331314060784
TEN,2015,8,WR,WR5,5,00-0030162,3.0,0.018518518518518517
TEN,2015,9,QB,QB1,1,00-0032268,1.0,0.9317287784679088
TEN,2015,9,QB,QB2,2,00-0031266,2.0,0.5853390269151139
TEN,2015,9,RB,RB1,1,00-0027651,1.0,0.4796892038018297
TEN,2015,9,RB,RB2,2,00-0030789,1.0,0.35280347898869147
TEN,2015,9,RB,RB3,3,00-0031413,1.0,0.27644416327991206
TEN,2015,9,RB,RB4,4,00-0032130,2.0,0.1
TEN,2015,9,TE,TE1,1,00-0024389,1.0,0.6540462673783725
TEN,2015,9,TE,TE2,2,00-0024268,1.0,0.514093804638862
TEN,2015,9,TE,TE3,3,00-0026225,2.0,0.4130301101034862
TEN,2015,9,WR,WR1,1,00-0029708,1.0,0.6896033054997156
TEN,2015,9,WR,WR2,2,00-0026224,1.0,0.6334997316156736
TEN,2015,9,WR,WR3,3,00-0030521,2.0,0.6655278342675262
TEN,2015,9,WR,WR4,4,00-0032218,2.0,0.35057848148129583
TEN,2015,9,WR,WR5,5,00-0030162,3.0,0.11942875078468299
TEN,2015,10,QB,QB1,1,00-0032268,1.0,0.943107315389924
TEN,2015,10,QB,QB2,2,00-0031266,2.0,0.5853390269151139
TEN,2015,10,RB,RB1,1,00-0027651,1.0,0.47078439135477
TEN,2015,10,RB,RB2,2,00-0030789,1.0,0.3996367019741443
TEN,2015,10,RB,RB3,3,00-0031413,1.0,0.27644416327991206
TEN,2015,10,RB,RB4,4,00-0032130,2.0,0.1
TEN,2015,10,TE,TE1,1,00-0024389,1.0,0.6551784907508786
TEN,2015,10,TE,TE2,2,00-0024268,1.0,0.5096912339885817
TEN,2015,10,TE,TE3,3,00-0026225,2.0,0.43182388155181806
TEN,2015,10,WR,WR1,1,00-0029708,1.0,0.6896033054997156
TEN,2015,10,WR,WR2,2,00-0026224,1.0,0.666414095595221
TEN,2015,10,WR,WR3,3,00-0030521,2.0,0.652759390195353
TEN,2015,10,WR,WR4,4,00-0032218,2.0,0.391263213549655
TEN,2015,10,WR,WR5,5,00-0030162,3.0,0.11942875078468299
TEN,2015,11,QB,QB1,1,00-0032268,1.0,0.951234841762792
TEN,2015,11,QB,QB2,2,00-0031266,2.0,0.5853390269151139
TEN,2015,11,RB,RB1,1,00-0027651,1.0,0.46195327540713854
TEN,2015,11,RB,RB2,2,00-0030789,1.0,0.4201854961020616
TEN,2015,11,RB,RB3,3,00-0031413,2.0,0.24626891014054575
TEN,2015,11,RB,RB4,4,00-0032130,2.0,0.1
TEN,2015,11,TE,TE1,1,00-0024389,1.0,0.6656724837548449
TEN,2015,11,TE,TE2,2,00-0024268,1.0,0.5086144302120726
TEN,2015,11,TE,TE3,3,00-0026225,2.0,0.42007533432625377
TEN,2015,11,WR,WR1,1,00-0029708,1.0,0.6896033054997156
TEN,2015,11,WR,WR2,2,00-0026224,1.0,0.6861189142368974
TEN,2015,11,WR,WR3,3,00-0032218,2.0,0.4178378323339928
TEN,2015,11,WR,WR4,4,00-0030162,3.0,0.10135829762457127
TEN,2015,11,WR,WR5,5,00-0032045,3.0,
TEN,2015,11,WR,WR6,6,00-0032123,3.0,
TEN,2015,12,QB,QB1,1,00-0032268,1.0,0.957330486542443
TEN,2015,12,QB,QB2,2,00-0031266,2.0,0.5853390269151139
TEN,2015,12,RB,RB1,1,00-0030789,1.0,0.4551623090893039
TEN,2015,12,RB,RB2,2,00-0027651,1.0,0.43290080500928185
TEN,2015,12,RB,RB3,3,00-0031413,2.0,0.24626891014054575
TEN,2015,12,RB,RB4,4,00-0032130,2.0,0.1
TEN,2015,12,TE,TE1,1,00-0024389,1.0,0.6774231601630367
TEN,2015,12,TE,TE2,2,00-0024268,1.0,0.49489584433372247
TEN,2015,12,TE,TE3,3,00-0026225,2.0,0.416639229465057
TEN,2015,12,WR,WR1,1,00-0026224,1.0,0.7253540499572853
TEN,2015,12,WR,WR2,2,00-0029708,1.0,0.6896033054997156
TEN,2015,12,WR,WR3,3,00-0032218,1.0,0.4603397633863079
TEN,2015,12,WR,WR4,4,00-0032045,3.0,
TEN,2015,12,WR,WR5,5,00-0032123,3.0,
TEN,2015,13,QB,QB1,1,00-0032268,1.0,0.9620715435932827
TEN,2015,13,QB,QB2,2,00-0031266,2.0,0.5853390269151139
TEN,2015,13,RB,RB1,1,00-0030789,1.0,0.49061022456683645
TEN,2015,13,RB,RB2,2,00-0027651,1.0,0.43290080500928185
TEN,2015,13,RB,RB3,3,00-0031413,2.0,0.2175014254052356
TEN,2015,13,RB,RB4,4,00-0032130,2.0,0.1
TEN,2015,13,TE,TE1,1,00-0024389,1.0,0.6903260054370557
TEN,2015,13,TE,TE2,2,00-0024268,1.0,0.49682613414502635
TEN,2015,13,TE,TE3,3,00-0026225,2.0,0.41541982737292565
TEN,2015,13,WR,WR1,1,00-0026224,1.0,0.7522860372380171
TEN,2015,13,WR,WR2,2,00-0029708,1.0,0.6719512794090254
TEN,2015,13,WR,WR3,3,00-0032218,2.0,0.4756754447206904
TEN,2015,13,WR,WR4,4,00-0032123,2.0,
TEN,2015,13,WR,WR5,5,00-0032045,3.0,
TEN,2015,14,QB,QB1,1,00-0032268,1.0,0.9658643892339545
TEN,2015,14,QB,QB2,2,00-0031266,2.0,0.5853390269151139
TEN,2015,14,RB,RB1,1,00-0030789,1.0,0.4958349163958671
TEN,2015,14,RB,RB2,2,00-0027651,1.0,0.43290080500928185
TEN,2015,14,RB,RB3,3,00-0032130,2.0,0.1
TEN,2015,14,RB,RB4,4,00-0032133,3.0,0.24070660522273424
TEN,2015,14,TE,TE1,1,00-0024389,1.0,0.693802862085635
TEN,2015,14,TE,TE2,2,00-0024268,1.0,0.49590014677579797
TEN,2015,14,TE,TE3,3,00-0026225,2.0,0.42723007985375333
TEN,2015,14,WR,WR1,1,00-0026224,1.0,0.7470574335142153
TEN,2015,14,WR,WR2,2,00-0029708,1.0,0.662369391220721
TEN,2015,14,WR,WR3,3,00-0032218,2.0,0.48484534813682334
TEN,2015,14,WR,WR4,4,00-0032123,2.0,0.014285714285714285
TEN,2015,14,WR,WR5,5,00-0032045,3.0,
TEN,2015,15,QB,QB1,1,00-0032268,1.0,0.9689676265763222
TEN,2015,15,QB,QB2,2,00-0031266,2.0,0.5853390269151139
TEN,2015,15,RB,RB1,1,00-0030789,1.0,0.49844902980846334
TEN,2015,15,RB,RB2,2,00-0032130,2.0,0.1
TEN,2015,15,RB,RB3,3,00-0032133,3.0,0.20921847850721462
TEN,2015,15,RB,RB4,4,00-0031413,3.0,0.19809650512211419
TEN,2015,15,TE,TE1,1,00-0024389,1.0,0.7015597274036353
TEN,2015,15,TE,TE2,2,00-0024268,1.0,0.5107174116518085
TEN,2015,15,TE,TE3,3,00-0026225,2.0,0.41580380637193876
TEN,2015,15,WR,WR1,1,00-0026224,1.0,0.7581297085598678
TEN,2015,15,WR,WR2,2,00-0029708,1.0,0.662369391220721
TEN,2015,15,WR,WR3,3,00-0032218,1.0,0.5156453907139403
TEN,2015,15,WR,WR4,4,00-0032123,2.0,0.09730679156908666
TEN,2015,15,WR,WR5,5,00-0032045,3.0,0.16393442622950818
TEN,2015,15,WR,WR6,6,00-0029435,3.0,0.033707865168539325
TEN,2015,16,QB,QB1,1,00-0032268,1.0,0.9137579587702308
TEN,2015,16,QB,QB2,2,00-0031266,2.0,0.606980898951446
TEN,2015,16,RB,RB1,1,00-0030789,1.0,0.5052987074319516
TEN,2015,16,RB,RB2,2,00-0032133,2.0,0.20285865377351361
TEN,2015,16,RB,RB3,3,00-0032130,2.0,0.1
TEN,2015,16,RB,RB4,4,00-0031413,3.0,0.204093306222806
TEN,2015,16,TE,TE1,1,00-0024389,1.0,0.7096283339805269
TEN,2015,16,TE,TE2,2,00-0024268,1.0,0.5134081034462645
TEN,2015,16,TE,TE3,3,00-0026225,2.0,0.4149053778062011
TEN,2015,16,WR,WR1,1,00-0026224,1.0,0.7648447059648252
TEN,2015,16,WR,WR2,2,00-0029708,1.0,0.662369391220721
TEN,2015,16,WR,WR3,3,00-0032123,1.0,0.12401097932562766
TEN,2015,16,WR,WR4,4,00-0032218,2.0,0.5352651899947418
TEN,2015,16,WR,WR5,5,00-0032045,3.0,0.1787414066631412
TEN,2015,16,WR,WR6,6,00-0029435,3.0,0.033707865168539325
TEN,2015,17,QB,QB1,1,00-0032268,1.0,0.9137579587702308
TEN,2015,17,QB,QB2,2,00-0031266,2.0,0.6724840824595383
TEN,2015,17,RB,RB1,1,00-0030789,1.0,0.48740859707005324
TEN,2015,17,RB,RB2,2,00-0032133,2.0,0.20692766602338256
TEN,2015,17,RB,RB3,3,00-0032130,2.0,0.1
TEN,2015,17,RB,RB4,4,00-0031413,3.0,0.22686168334304677
TEN,2015,17,TE,TE1,1,00-0024389,1.0,0.7227934096918746
TEN,2015,17,TE,TE2,2,00-0024268,1.0,0.5266556440245943
TEN,2015,17,TE,TE3,3,00-0026225,2.0,0.4013864334272019
TEN,2015,17,WR,WR1,1,00-0026224,1.0,0.7747750665782535
TEN,2015,17,WR,WR2,2,00-0029708,1.0,0.6097688157350125
TEN,2015,17,WR,WR3,3,00-0032123,1.0,0.15361429510028135
TEN,2015,17,WR,WR4,4,00-0032218,2.0,0.5591768035910519
TEN,2015,17,WR,WR5,5,00-0032045,3.0,0.1787414066631412
TEN,2015,17,WR,WR6,6,00-0029435,3.0,0.033707865168539325
TEN,2016,1,QB,QB1,1,00-0032268,1.0,
TEN,2016,1,QB,QB2,2,00-0023662,2.0,
TEN,2016,1,RB,RB1,1,00-0027651,1.0,
TEN,2016,1,RB,RB2,2,00-0028009,1.0,
TEN,2016,1,RB,RB3,3,00-0032130,1.0,
TEN,2016,1,RB,RB4,4,00-0030789,2.0,
TEN,2016,1,TE,TE1,1,00-0024389,1.0,
TEN,2016,1,TE,TE2,2,00-0024268,2.0,
TEN,2016,1,TE,TE3,3,00-0026225,2.0,
TEN,2016,1,WR,WR1,1,00-0027816,1.0,
TEN,2016,1,WR,WR2,2,00-0029580,1.0,
TEN,2016,1,WR,WR3,3,00-0032123,1.0,
TEN,2016,1,WR,WR4,4,00-0032778,1.0,
TEN,2016,1,WR,WR5,5,00-0022044,2.0,
TEN,2016,1,WR,WR6,6,00-0029435,2.0,
TEN,2016,2,QB,QB1,1,00-0032268,1.0,0.9850746268656716
TEN,2016,2,QB,QB2,2,00-0023662,2.0,
TEN,2016,2,RB,RB1,1,00-0028009,1.0,0.746268656716418
TEN,2016,2,RB,RB2,2,00-0032130,1.0,
TEN,2016,2,RB,RB3,3,00-0032764,2.0,0.31343283582089554
TEN,2016,2,RB,RB4,4,00-0030789,2.0,
TEN,2016,2,TE,TE1,1,00-0024389,1.0,0.8059701492537313
TEN,2016,2,TE,TE2,2,00-0024268,2.0,0.373134328358209
TEN,2016,2,TE,TE3,3,00-0028987,2.0,0.208955223880597
TEN,2016,2,WR,WR1,1,00-0032778,1.0,0.9552238805970149
TEN,2016,2,WR,WR2,2,00-0029580,1.0,0.5223880597014925
TEN,2016,2,WR,WR3,3,00-0027816,1.0,
TEN,2016,2,WR,WR4,4,00-0022044,2.0,0.3582089552238806
TEN,2016,2,WR,WR5,5,00-0029708,2.0,
TEN,2016,2,WR,WR6,6,00-0026224,3.0,0.5522388059701493
TEN,2016,3,QB,QB1,1,00-0032268,1.0,0.9850746268656716
TEN,2016,3,QB,QB2,2,00-0023662,2.0,0.014925373134328358
TEN,2016,3,RB,RB1,1,00-0028009,1.0,0.6791044776119404
TEN,2016,3,RB,RB2,2,00-0032130,1.0,
TEN,2016,3,RB,RB3,3,00-0032764,2.0,0.3880597014925373
TEN,2016,3,RB,RB4,4,00-0030789,2.0,
TEN,2016,3,TE,TE1,1,00-0024389,1.0,0.791044776119403
TEN,2016,3,TE,TE2,2,00-0024268,2.0,0.5298507462686567
TEN,2016,3,TE,TE3,3,00-0028987,2.0,0.23880597014925373
TEN,2016,3,WR,WR1,1,00-0032778,1.0,0.9776119402985075
TEN,2016,3,WR,WR2,2,00-0029580,1.0,0.5298507462686567
TEN,2016,3,WR,WR3,3,00-0027816,1.0,
TEN,2016,3,WR,WR4,4,00-0022044,2.0,0.291044776119403
TEN,2016,3,WR,WR5,5,00-0029708,2.0,
TEN,2016,3,WR,WR6,6,00-0026224,3.0,0.417910447761194
TEN,2016,4,QB,QB1,1,00-0032268,1.0,0.990049751243781
TEN,2016,4,QB,QB2,2,00-0023662,2.0,0.014925373134328358
TEN,2016,4,RB,RB1,1,00-0028009,1.0,0.7027363184079602
TEN,2016,4,RB,RB2,2,00-0032130,1.0,
TEN,2016,4,RB,RB3,3,00-0032764,2.0,0.37635352648522097
TEN,2016,4,RB,RB4,4,00-0030789,2.0,
TEN,2016,4,TE,TE1,1,00-0024389,1.0,0.791044776119403
TEN,2016,4,TE,TE2,2,00-0024268,2.0,0.5395083406496927
TEN,2016,4,TE,TE3,3,00-0028987,2.0,0.3062628036289143
TEN,2016,4,WR,WR1,1,00-0032778,1.0,0.9017412935323383
TEN,2016,4,WR,WR2,2,00-0029580,1.0,0.5640181445712613
TEN,2016,4,WR,WR3,3,00-0027816,1.0,
TEN,2016,4,WR,WR4,4,00-0022044,2.0,0.37050043898156276
TEN,2016,4,WR,WR5,5,00-0029708,2.0,
TEN,2016,4,WR,WR6,6,00-0026224,3.0,0.4109599063506
TEN,2016,5,QB,QB1,1,00-0032268,1.0,0.9925373134328358
TEN,2016,5,QB,QB2,2,00-0023662,2.0,0.014925373134328358
TEN,2016,5,RB,RB1,1,00-0028009,1.0,0.7658582089552239
TEN,2016,5,RB,RB2,2,00-0032130,1.0,
TEN,2016,5,RB,RB3,3,00-0032764,2.0,0.31584723441615453
TEN,2016,5,RB,RB4,4,00-0030789,2.0,
TEN,2016,5,TE,TE1,1,00-0024389,1.0,0.7064676616915423
TEN,2016,5,TE,TE2,2,00-0024268,2.0,0.5203028972783144
TEN,2016,5,TE,TE3,3,00-0028987,2.0,0.3491000877963125
TEN,2016,5,WR,WR1,1,00-0032778,1.0,0.8964552238805971
TEN,2016,5,WR,WR2,2,00-0029580,1.0,0.5162971905179983
TEN,2016,5,WR,WR3,3,00-0027816,1.0,
TEN,2016,5,WR,WR4,4,00-0022044,2.0,0.4159350307287094
TEN,2016,5,WR,WR5,5,00-0029708,2.0,0.373134328358209
TEN,2016,5,WR,WR6,6,00-0026224,3.0,0.4109599063506
TEN,2016,6,QB,QB1,1,00-0032268,1.0,0.9940298507462686
TEN,2016,6,QB,QB2,2,00-0023662,2.0,0.014925373134328358
TEN,2016,6,RB,RB1,1,00-0028009,1.0,0.7748487293263413
TEN,2016,6,RB,RB2,2,00-0032130,1.0,
TEN,2016,6,RB,RB3,3,00-0032764,2.0,0.3121372469923831
TEN,2016,6,RB,RB4,4,00-0030789,2.0,
TEN,2016,6,TE,TE1,1,00-0024389,1.0,0.675121016538927
TEN,2016,6,TE,TE2,2,00-0024268,2.0,0.5189450205253541
TEN,2016,6,TE,TE3,3,00-0028987,2.0,0.3684692594262392
TEN,2016,6,WR,WR1,1,00-0032778,1.0,0.876623638563937
TEN,2016,6,WR,WR2,2,00-0029580,1.0,0.5238485632252095
TEN,2016,6,WR,WR3,3,00-0027816,1.0,
TEN,2016,6,WR,WR4,4,00-0022044,2.0,0.4273426191775621
TEN,2016,6,WR,WR5,5,00-0029708,2.0,0.32845905607099635
TEN,2016,6,WR,WR6,6,00-0026224,3.0,0.4109599063506
TEN,2016,7,QB,QB1,1,00-0032268,1.0,0.9950248756218905
TEN,2016,7,QB,QB2,2,00-0023662,2.0,0.014925373134328358
TEN,2016,7,RB,RB1,1,00-0028009,1.0,0.8043094249762522
TEN,2016,7,RB,RB2,2,00-0032130,1.0,
TEN,2016,7,RB,RB3,3,00-0032764,2.0,0.28430792088074935
TEN,2016,7,RB,RB4,4,00-0030789,2.0,
TEN,2016,7,TE,TE1,1,00-0024389,1.0,0.6788064906504964
TEN,2016,7,TE,TE2,2,00-0024268,2.0,0.5211638611904833
TEN,2016,7,TE,TE3,3,00-0028987,2.0,0.3769501893068123
TEN,2016,7,WR,WR1,1,00-0032778,1.0,0.8568637848247862
TEN,2016,7,WR,WR2,2,00-0029580,1.0,0.50374477042961
TEN,2016,7,WR,WR3,3,00-0027816,1.0,
TEN,2016,7,WR,WR4,4,00-0022044,2.0,0.4475166987770007
TEN,2016,7,WR,WR5,5,00-0029708,2.0,0.33725227393980406
TEN,2016,7,WR,WR6,6,00-0026224,3.0,0.4109599063506
TEN,2016,8,QB,QB1,1,00-0032268,1.0,0.9957356076759061
TEN,2016,8,QB,QB2,2,00-0023662,2.0,0.014925373134328358
TEN,2016,8,RB,RB1,1,00-0028009,1.0,0.8263943799209362
TEN,2016,8,RB,RB2,2,00-0032130,1.0,
TEN,2016,8,RB,RB3,3,00-0032764,2.0,0.2554341865866306
TEN,2016,8,RB,RB4,4,00-0030789,2.0,
TEN,2016,8,TE,TE1,1,00-0024389,1.0,0.6889597467749571
TEN,2016,8,TE,TE2,2,00-0024268,2.0,0.49172166575622633
TEN,2016,8,TE,TE3,3,00-0028987,2.0,0.36028215834908767
TEN,2016,8,WR,WR1,1,00-0032778,1.0,0.8538284496149832
TEN,2016,8,WR,WR2,2,00-0029580,1.0,0.5276716427557127
